system:index,Date,Sentinel_AAI,Sentinel_NO2,.geo
825,2020-09-30,-0.899328390620094,5.330256209262869E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
826,2020-10-01,-1.2270545760466443,6.288573854734872E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
827,2020-10-02,-1.3656953770030502,6.637334620471745E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
828,2020-10-03,-1.0081671393361473,7.731517943801358E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
829,2020-10-04,-0.7725066932651711,7.18168124844776E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
830,2020-10-05,-1.0520428233405201,6.017575298838536E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
831,2020-10-06,-1.1476415965930327,7.357044697804175E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
832,2020-10-07,-1.2300320467848678,8.886832565176778E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
833,2020-10-08,-0.9389636552936974,8.230366206099419E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
834,2020-10-09,-0.32629009379439083,9.661769617949261E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
835,2020-10-10,-0.914251140753361,7.119961009539253E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
836,2020-10-11,-0.898887570968571,9.365499122357485E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
837,2020-10-12,-0.6958855543929231,1.1318305078157808E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
838,2020-10-13,-0.7348498418367402,8.455112045002975E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
839,2020-10-14,-0.2321940843416004,6.660448668423304E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
840,2020-10-15,-0.7916366285302946,8.783464829604674E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
841,2020-10-16,-0.9316327963673101,9.998827162077147E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
842,2020-10-17,-0.9961036925513967,9.758704609957491E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
843,2020-10-18,-1.0400803009321167,7.733850126753772E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
844,2020-10-19,-0.7169370563251255,7.526263900791432E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
845,2020-10-20,-0.3585880270871333,7.929199936408619E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
846,2020-10-21,-0.8776246937533742,9.205501813107784E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
847,2020-10-22,-0.6734770704123524,1.2623114367956746E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
848,2020-10-23,-0.5821738901404915,1.1047426477449164E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
849,2020-10-24,0.1116273644574625,8.366331730516966E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
850,2020-10-25,0.14987892049936957,6.735039475361079E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
851,2020-10-26,-0.0738479803718524,6.781246814821333E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
852,2020-10-27,-0.8021999316659949,6.69780439037496E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
853,2020-10-28,-0.1218147320294939,1.082057641748053E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
854,2020-10-29,0.7492142063221836,1.4317776347342248E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
855,2020-10-30,0.4955835319385391,7.509304913897581E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
856,2020-10-31,-0.6830886341197471,6.89161393277108E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
857,2020-11-01,-0.7996481145485991,7.126338534034858E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
858,2020-11-02,-0.1287533300963801,7.752202877343189E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
859,2020-11-03,-0.8168240234735245,1.5978095593222313E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
861,2020-11-05,0.3644877882436069,5.4129529471249786E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
862,2020-11-06,0.08948826023597654,6.402168989768882E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
863,2020-11-07,-0.6555044801426646,7.042830898191624E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
864,2020-11-08,1.1248076621818928,6.0994207064543875E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
865,2020-11-09,1.6179677699601795,1.3249892201083304E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
866,2020-11-10,0.5257907382519018,9.65286029290218E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
867,2020-11-11,-0.6338657339729615,1.1613536638778464E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
868,2020-11-12,-0.919137940707237,2.0424626771225416E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
869,2020-11-13,-0.9589703771703181,1.1212980272895169E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
870,2020-11-14,0.6273243753481252,5.395208581157601E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
873,2020-11-17,-1.445842117615608,8.547119062025482E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
874,2020-11-18,-1.542999632091304,8.750509414164124E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
875,2020-11-19,-1.3778946461004309,1.1185074288079897E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
876,2020-11-20,-1.0763474611902872,7.847547386006493E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
877,2020-11-21,-0.7513394434375373,6.211937109379005E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
878,2020-11-22,-1.0871553264157203,8.895259372677449E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
879,2020-11-23,-1.1731847638101622,2.1499032529812172E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
880,2020-11-24,-1.6701585625998865,1.4625222164758327E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
881,2020-11-25,-1.3164590592767489,4.924148312411586E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
882,2020-11-26,-0.8010040974584011,8.419520588498277E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
883,2020-11-27,-1.364755272140432,8.30111813331229E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
884,2020-11-28,-1.51691271597097,8.533897546147542E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
885,2020-11-29,-1.4534174944549576,1.2546326818776662E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
886,2020-11-30,-1.0238855370513897,1.619745306677711E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
887,2020-12-01,-0.4242925032471193,1.7310880852560158E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
888,2020-12-02,-0.9252255699572773,9.021291280514012E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
889,2020-12-03,-1.2963758217945294,1.5656956352427554E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
890,2020-12-04,-1.184297812084637,2.3994774411088365E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
891,2020-12-05,-1.0631282044514998,1.7247448965476383E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
892,2020-12-06,-0.552991692193492,1.398646304149577E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
893,2020-12-07,-0.5397285533697566,9.322507061015772E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
894,2020-12-08,-1.4605107972579516,1.346781813203041E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
895,2020-12-09,-1.4442835248520145,1.4307065784359906E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
896,2020-12-10,-1.5524887347629177,1.2077174469236696E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
897,2020-12-11,-1.4551908139583223,7.493980393455698E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
898,2020-12-12,-0.24056992513303194,8.288919965419842E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
899,2020-12-13,-1.5913200139829013,7.615278622651045E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
900,2020-12-14,-1.7337625476747693,9.135000702366755E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
901,2020-12-15,-1.9119755421239155,1.8453325171595533E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
902,2020-12-16,-1.7464092665001114,1.0432490069088039E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
903,2020-12-17,-1.1247590708812902,1.0501189763515482E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
904,2020-12-18,-1.2591798358899298,8.200225652717571E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
905,2020-12-19,-1.5224085346211376,8.453816241063223E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
906,2020-12-20,-1.8567101364936331,7.07947302375711E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
907,2020-12-21,-1.755619874456438,1.3668259169847142E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
908,2020-12-22,-0.7698405683424947,2.621766696742568E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
909,2020-12-23,-0.5901666878650235,2.8214868056413204E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
910,2020-12-24,-1.2956205640897316,1.4832490651672562E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
911,2020-12-25,-1.5943703723384146,8.42826475947767E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
912,2020-12-26,-1.7397927816808456,1.2753653556101446E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
913,2020-12-27,-0.7376479022134279,1.654215622756059E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
914,2020-12-28,-0.8453408084876571,9.372903862074256E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
915,2020-12-29,-1.3582728377207711,9.262977099725809E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
916,2020-12-30,-1.8609677668777398,1.2824347053726274E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
917,2020-12-31,-2.1078943273819024,1.4941137912939445E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
